Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
CH_18_R_18CH024_BL_ADL_M__SRR17643018__R1__d26a809a141ff3606bbb012b518a4454_val_1	0.0001847865506599515	0.0001864975372401362	0.0015262000295247847	0.005856707063972351	0.012452560330584509	0.021190568795587953	0.0333368625283194	0.048951326059085296	0.06665832617741713	0.08750327568380777	0.11398250399874675	0.14572472703433395	0.18435024908200437	0.23571577720573034	0.3057789666777151	0.39668710565609044	0.5106850085340588	0.6432043411425271	0.8038608480621332	1.0019366314903795	1.2267380253011113	1.4957444683974963	1.7735470935026105	2.051192307842348	2.349124690063336	2.609824293312924	2.853954702520003	3.125178584224307	3.4098302886099012	3.6587788360267797	3.861311739496407	4.0177917281737825	4.1352064712523795	4.203491945667553	4.222675527204585	4.230534088567373	4.126329872874381	3.947545463137718	3.7925574547582643	3.590084435818943	3.3660256101840114	3.1105085852858028	2.828043521749685	2.5874805195622916	2.3598303330955517	2.1329860213080796	1.926836092207941	1.7491415809228554	1.5847688111510883	1.4041604897199478	1.2095562980628962	1.0158212875885786	0.861124146927756	0.7500828288603467	0.6468572974912215	0.5512661882428804	0.45183562510860487	0.3722815930763354	0.31443484778686964	0.25372562194875486	0.20542447079013976	0.16646017339959276	0.13605251989654965	0.11035692343533529	0.08332504645499664	0.06935484102778827	0.060620254535945196	0.051100325203797314	0.04542498271732455	0.04483811432032119	0.04155986403268724	0.03318800669584332	0.025971065300624107	0.019785848813256287	0.015255156348927105	0.014076286595179822	0.014019824038033726	0.01590362026281712	0.018680551482456946	0.015828336853288993	0.008223001504367842	0.004398946497654956	0.004068726087679302	0.0033791984958648534	0.002169530983674245	0.0020634498157027915	0.002282456097966438	0.0021284673057498115	0.002032652057259466	0.0015262000295247847	0.0008349614511301512	0.0005731805043618865	0.0005372497861780071	0.00031311054417380667	8.897130216960627e-05	5.304058398572681e-05	4.619663766498787e-05	4.619663766498787e-05	2.2242825542401568e-05	1.7109865801847358e-06	1.7109865801847358e-06
CH_18_R_18CH024_BL_ADL_M__SRR17643018__R2__17ad972594331183f0fdcc22c7b1e5ed_val_2	0.04092159287555136	0.03268596089299874	0.026336351501870376	0.031510170232399104	0.040622547852046255	0.05613380932692204	0.07726235970922901	0.08883846053388983	0.09308456004377204	0.10798074027712026	0.12825293445575353	0.1586994559113674	0.2084751602499024	0.28300873411964733	0.3774576870831614	0.48113625690849227	0.6047081172747197	0.7699831654642961	0.9610610416478985	1.1906868408329803	1.4895551559151088	1.7809337524539959	2.040603381784631	2.4032566410848375	2.710714004995479	2.908457526788232	3.158268865059909	3.4045307427969145	3.6408306831884056	3.866101639218695	4.025071255122888	4.125037248946181	4.218724996395318	4.26777177848906	4.270147147482583	4.233412184936103	4.034204022175956	3.7567293201106042	3.542448268694128	3.3041824470969816	3.064049293222379	2.799022340260428	2.5202495109339527	2.294927581320112	2.0955732942871155	1.8757531134579877	1.6233234321111896	1.4234424180481555	1.2576559349036074	1.0894838880488253	0.9488851516567757	0.839963099203395	0.7523412081969464	0.6564887825663004	0.5515494661077832	0.4613602056097652	0.3868979947569931	0.3266438207596172	0.2724521049660266	0.2233577475276368	0.18530256916715995	0.14975019375908669	0.1224317512141143	0.1085686356074201	0.09681922459868243	0.09227747830419859	0.09035407508483619	0.07978895033395683	0.06811090234219198	0.05895434761679976	0.05131510656180562	0.05058618431701192	0.05318583707816429	0.043636785759421606	0.031367444198453484	0.031076894772207042	0.030786345345960597	0.03064361931201498	0.02763277964354309	0.02199340218323936	0.019278209299369114	0.017210380926609356	0.016070271774496128	0.01460563080710179	0.012835148338395407	0.012111323451956904	0.011147922722823968	0.01006388451261795	0.008937368316118592	0.007617152502121605	0.006643557056278269	0.006127024742951263	0.005895944497515497	0.005224792314080736	0.004322559885210208	0.003359159156077273	0.002472218802272348	0.00220205880944671	0.0021289966730221664	0.0019251023388141377	0.001991367997431747
CH_18_R_18CH081_BL_ADL_M__SRR17643017__R1__4a1dc631af59269ba7ecf92fe45ea120_val_1	0.00017598143919850075	0.00020335632974048974	0.001781323234553713	0.0067205356280583	0.013931863936547976	0.022367240922129446	0.033225295720676944	0.046844303765316474	0.06243430392897921	0.08175511060365016	0.10706906295769228	0.1401946358628234	0.18241258312654374	0.23564305778544137	0.30496605738437965	0.39731329527845516	0.5194932978153254	0.6648872075318023	0.8346623679745692	1.036884595106891	1.2726567059477445	1.5499487043434976	1.8395965551203102	2.131145005440466	2.427358919248707	2.6960903983021156	2.9533576642664037	3.222046125634675	3.5004741819879204	3.7489130457524174	3.9640659979671797	4.135774998891806	4.227639265502747	4.272451961319983	4.26267325934852	4.192061684544783	4.0740935044527316	3.921214517522345	3.769540025775806	3.5801057832252416	3.3585549280209515	3.090760061293944	2.816275944528069	2.589523860120801	2.33971429647988	2.0912539238728147	1.8746501024593272	1.6814948301443768	1.4964327486832336	1.3076750569989217	1.129380439549623	0.9603913295352758	0.8169429923966046	0.7073417520637784	0.6074742406679535	0.5112612771594843	0.4167807531524582	0.34233864902216793	0.28380331164609773	0.22564926738829091	0.17860551799188285	0.1400890469993043	0.1098847659848683	0.08729657058907851	0.06779000572858691	0.055551474306993406	0.0468814554024806	0.038614238458799924	0.03195040796115003	0.028117923285271563	0.024613937295896973	0.0198800365814573	0.014723780412941229	0.01121588372491778	0.009929263869444298	0.009714175443757241	0.009109972502509056	0.008189002970703567	0.007041212917264458	0.004952899838775582	0.0028372118697447177	0.0020081437561873363	0.001865403255504108	0.001489976185213973	0.0010539332858665767	0.0009033713878856372	0.000850576956126087	0.0007664969351756922	0.000713702503416142	0.0005181675709733632	0.00028352565204202895	0.00020335632974048974	0.00018966888446949527	0.0001114549114923838	3.715163716412794e-05	2.1508842568705647e-05	3.324093851527236e-05	3.324093851527236e-05	1.955349324427786e-05	1.955349324427786e-05	1.564279459542229e-05
CH_18_R_18CH081_BL_ADL_M__SRR17643017__R2__26b4b61ae8dbc573a322e0a52defbcc0_val_2	0.02664733877413896	0.026224241916690868	0.028141763454116165	0.03466288933038032	0.04452609221822987	0.06019038000017273	0.08313465086600455	0.09778195354105385	0.10498430417403487	0.12670586393806715	0.15863803180776187	0.20384728959398132	0.2660464092613961	0.34834457046886796	0.4470425869306351	0.5640599209953955	0.7101680752266213	0.893169110940557	1.0997510036177693	1.3467677583503648	1.6534974535100493	1.945923369589952	2.2164685793814614	2.5238503871287725	2.8042199835826778	3.0570979883588203	3.3206116389093454	3.5517040371494564	3.7811933252783194	3.982207030414162	4.094298585468816	4.166141596350266	4.228191273549683	4.230093268596927	4.1641600280408415	4.018529313382699	3.8110934637455	3.590803621049224	3.393624958988232	3.197888319702854	2.97752084455567	2.7231095988740965	2.463960832875868	2.231257561279418	2.0026435790345416	1.780115980940845	1.5587334614980404	1.355868222408044	1.179231106857284	1.021340287389511	0.8861608414348456	0.7814967711208058	0.6981311637133504	0.6050090980380436	0.5011640500810822	0.4136586922289625	0.3426017099129556	0.28690236719780526	0.23801915367236914	0.1953601218984744	0.16224794077497953	0.13299797408415298	0.11237491350046759	0.09811965470250322	0.0852559575870631	0.07746554113845466	0.0720332103861739	0.06392644170011574	0.05527236423515685	0.048236923371627806	0.04276189477134769	0.03993801436957258	0.037240286700522825	0.03134022043152192	0.025457621463975292	0.023128647936738092	0.02156629486221647	0.020081574238602757	0.018806461232440386	0.016923874297923653	0.015441094485582634	0.014676414844139753	0.01418927121469264	0.01290833577471218	0.011654571692549487	0.011322692964918188	0.010548309267111818	0.00953132416021824	0.008607497994414152	0.007769067524608759	0.007208173066799134	0.00700244707189318	0.006424085312629276	0.005814670573002209	0.00526542098282877	0.00395149175121245	0.002856874193410965	0.0027501295734125935	0.003369248369403149	0.004155276934845705	0.004659887865747097
CH_19_R_19CH005_BL_ADL_M__SRR17643013__R1__089f55eeb1d28767c339c9405a50484e_val_1	0.0004600789791523093	0.0004423836338002974	0.001901445291461642	0.007144093518934985	0.015502731196121694	0.025788552848918428	0.03974374566061872	0.05890297867356978	0.08003604702714981	0.10401645731464447	0.13340038260553985	0.1689712440986023	0.21417641680195562	0.2718809379948664	0.3470234176983053	0.4485818306767794	0.572421900788955	0.7104230731860179	0.877166312438026	1.081010256222166	1.3143925574020916	1.5812447999814683	1.8578664818629145	2.139265906989404	2.434575482230334	2.681565503985957	2.899342119233167	3.1428155932670174	3.39813690534792	3.628797340679154	3.8166607789426674	3.9533187137607366	4.053582149192995	4.116600099994788	4.138059727903501	4.166192109677681	4.094390832910253	3.912894501637945	3.732723712599279	3.531617721341423	3.307898687391455	3.037640895165696	2.7618589378545906	2.5248040481802425	2.281679655050155	2.062665974296063	1.8780842182614677	1.718269511048652	1.5725901674365752	1.390606409833207	1.188713780041066	1.0017608477293012	0.8512313708230137	0.742877945229367	0.6492727856527426	0.5539962202742328	0.45110261305556143	0.3722682408445892	0.31550479029085354	0.25788713715694356	0.2125194890099036	0.17278539535584053	0.14513883124496085	0.12337355646198621	0.09450762218957699	0.07605137698742859	0.0654116484275916	0.055915682644598313	0.050607079038994744	0.05008587068499004	0.045573557620227	0.0358202049957499	0.028886846953279786	0.022796430816669145	0.017674432671141337	0.016751057377318173	0.01746047985915792	0.01978661343906785	0.02172184075347424	0.01656445191724241	0.0076122158368836625	0.0042066661905010095	0.0038495419479422244	0.00307899009125007	0.002194222823649475	0.0024886090235965823	0.0029406446639525224	0.0027540392038767608	0.00266073647383888	0.001983487347184606	0.001034373369213059	0.0007271178271917616	0.0006418584359502497	0.00034103756496604745	9.16940622786071e-05	6.434671037095235e-05	5.46947038153095e-05	5.308603605603569e-05	3.056468742620237e-05	4.826003277821426e-06	3.217335518547618e-06
CH_19_R_19CH005_BL_ADL_M__SRR17643013__R2__1cd29a2cf680022859101c3a937cbe74_val_2	0.048912682032357706	0.03832760207700059	0.030225520964693754	0.03687931915053975	0.048489534319554925	0.06571244462253907	0.08883227757978988	0.10490390674718608	0.11252056557763614	0.13101611258667245	0.1590508461477231	0.19704152683830337	0.25274533046519027	0.33678086944400065	0.43867962903837604	0.5507451112267715	0.6826554227537064	0.8492079592967029	1.0537575636655674	1.300636310369107	1.6011015253516976	1.8881106430671597	2.153122466852165	2.5207356351131804	2.7983253250632707	2.9658806418464185	3.19189740791687	3.4095390428414705	3.6256270071073646	3.8471552138544625	3.9897639769881095	4.05711791537956	4.126616334443817	4.147502266834233	4.134464526928442	4.143923874289361	3.9853408858014543	3.6754418719990944	3.433126733458537	3.209759031748613	2.9820640458813474	2.7158737956357824	2.444086818094467	2.237645024896654	2.0522057293082563	1.8333425547599047	1.5849197181005903	1.3802136289171802	1.2175269060069969	1.0605311206380557	0.928726196843366	0.8293295974979036	0.7467391478779103	0.6568210572992301	0.5628599100835062	0.4697674132668943	0.387828451446235	0.3291817752355915	0.274498316470897	0.22240164749767607	0.18380897930624054	0.14879630044349873	0.12308009699184291	0.11320239226958628	0.10367118963668137	0.0975938304105403	0.09422142297869324	0.08414891063016515	0.07227682291435882	0.06148096749451125	0.05319046589122054	0.05322559513530228	0.05746345939861768	0.04787317576430257	0.03459911185287042	0.03489771042756522	0.03539431019617527	0.03505898559357684	0.02971934049315231	0.021406483916355034	0.017724300423059888	0.015749078835372944	0.014791008542234573	0.013419371239224804	0.012138750614063179	0.011607021601371382	0.01108327650778907	0.010144367620513467	0.008627422989711043	0.007124849413305696	0.006139633795195071	0.005582356241352916	0.005034659390442148	0.004563608162982447	0.003990362770921321	0.0032606325643142605	0.0025197248709539198	0.0021476742404518516	0.002371223975517472	0.0034219077303258866	0.0052134991784946435
CH_19_R_19CH008_BL_ADL_F__SRR17643012__R1__0337ff931531a685c552893ce7dd505e_val_1	0.0004060167583215999	0.0003818969508965543	0.001855215187776419	0.007545479756135078	0.01599947225861354	0.025410217122285472	0.03738570150882058	0.05284448808432269	0.0698147825917943	0.09160702860032295	0.12117188255157253	0.1568229679097419	0.20239332407146127	0.26017634272606205	0.3342321914567602	0.4379996229672103	0.5701620977687952	0.7143884962508071	0.8825477736503204	1.0903559944887045	1.3388282006617631	1.6237675456775384	1.9092335064887607	2.189135831720606	2.4828588066070023	2.7423899444844446	2.9700648467052573	3.2116287380349924	3.4547342870559787	3.6718768733678555	3.8757294457885316	4.029925364672896	4.111474433576975	4.181323385895955	4.213302230573661	4.148910384684598	4.021700510340955	3.8782238358730723	3.7282689831276117	3.537398897053466	3.316326792115259	3.05054862411473	2.773669314746824	2.545723064692479	2.3041049037960377	2.0600285325261933	1.8487751991939323	1.679444101150352	1.5202694520166682	1.3306435460088644	1.1391101652305298	0.9645912986066127	0.8167750687861732	0.7047244934091722	0.6126611984517255	0.5230922935788188	0.4300762662280828	0.35853490742144567	0.3035176266849168	0.24730641548084817	0.20152300102020757	0.15970930486493903	0.1257003763956248	0.10179362726950052	0.07872906141930072	0.06403205876163964	0.053019356688154266	0.044493004763400665	0.03985798176988775	0.035890273448467756	0.03133564981303833	0.02580015400899038	0.01871496057788325	0.013750300216228044	0.012124223198989557	0.011951364579110065	0.01126797003540044	0.01012026919875869	0.008164554813377915	0.0055937853386584776	0.0037928397175884107	0.0032823037937582803	0.003213964339387318	0.0026451388809466607	0.0018873749310098133	0.0015155278998736947	0.0013607591355629858	0.0011959404514918412	0.001115541093408356	0.0007758538055056314	0.0004060167583215999	0.0003095375286214177	0.00027335781748384944	0.0001587887322148831	5.225958275426533e-05	4.0199679041742566e-05	4.0199679041742566e-05	4.0199679041742566e-05	4.823961485009108e-05	4.2209662993829686e-05	3.215974323339405e-05
CH_19_R_19CH008_BL_ADL_F__SRR17643012__R2__ef7d648a5264afbdd048e1610e0da13e_val_2	0.03355178962223556	0.03222580505729319	0.03331088251659287	0.04097809957303894	0.05311503937467365	0.07005021161100972	0.09650420097195465	0.1148131410007986	0.12313140453282446	0.1485142532091763	0.1846881474440682	0.23144403561690105	0.29617438122561945	0.389170496907141	0.5047660882593245	0.6351485975752122	0.7834259256143764	0.9607534650455437	1.181209349290197	1.4358063496303939	1.7392238717678157	2.030663731528821	2.2933858715229665	2.6046876262086944	2.868753669478119	3.0796150798211848	3.306951748835269	3.5270233762915835	3.7498763857857718	3.9501000550920704	4.048573323233287	4.078509515303066	4.137197273592565	4.171441920014501	4.11512938632857	3.985415842198599	3.768587501313292	3.5243196419985026	3.3117280806240026	3.088299681431213	2.8868635127254403	2.6437185592584393	2.375654652616035	2.1596943736981684	1.9596996656906212	1.741611042178275	1.5090759561986284	1.3186797040282991	1.1573595458315715	1.0100617739575	0.8839200260880494	0.7766028789115873	0.6931335442259355	0.6035798118969445	0.5067212186538792	0.4234250981681524	0.35592531632845065	0.30046491686743754	0.24958971628489626	0.20771966313063484	0.1739986412441048	0.1422685871728036	0.11846457597392819	0.10617831358615135	0.09423648863040905	0.08728402901963013	0.08342354242590151	0.07520482728463705	0.06388816622287662	0.0541085323144728	0.04919880568211862	0.04808585467340572	0.0459336184651434	0.036504394892219856	0.027994998449932005	0.02672675195163127	0.02568945771989707	0.022854319551011273	0.01994551557296201	0.018211382605897736	0.0170745399834021	0.0161965231768862	0.015412081857686059	0.014434516660408722	0.01363613856650198	0.013387267589598378	0.0127939591806602	0.011694944946653909	0.010372942317341993	0.009023066138616875	0.007842422224186203	0.007002233806159653	0.006506482820167684	0.005939056992827479	0.00501723889437655	0.003991890469533722	0.003227358828485867	0.0031716117296594617	0.0034583110950524073	0.003790802720195615	0.004059583375251501
CH_19_R_19CH091_BL_ADL_M__SRR17643068__R1__ba4871885bba09ec9a877673464579c2_val_1	0.0002596009574960837	0.00023949102416892225	0.001923240896379437	0.007597898446152984	0.015161061552922689	0.023802848356331053	0.03512839717103696	0.04979036674229464	0.06735913576720566	0.08921497694231607	0.11553887966757037	0.1500914014751477	0.19487439481897917	0.24949663008706358	0.32045544391983116	0.41735972809615096	0.5479737450560642	0.7029024995842729	0.8754292739495045	1.0802398040078587	1.3259228594657895	1.6078659528883494	1.8882039079962505	2.177423140931729	2.4802458296751535	2.753835988063914	3.014957987789834	3.280213492902363	3.5360813155026234	3.772321843175573	3.9881800393335674	4.145423264370156	4.233952675403592	4.282088543085788	4.267172457084305	4.212361919713248	4.101848695201711	3.9284315992428134	3.7570876545923704	3.5475384929718343	3.295851708327867	3.015226729626115	2.7523039767795354	2.5218514535532934	2.2734608697992242	2.035052125678454	1.8163328344607328	1.6298077183240396	1.4570835009770502	1.268796023410595	1.0920022868284909	0.9272525721335997	0.7852197693953726	0.6741690612112732	0.577835167871142	0.49082131454027156	0.4024107349310419	0.3300826174562704	0.2731605370858615	0.2173774102120728	0.17368400961942207	0.13643675674600508	0.10604699113715017	0.08600835666451236	0.0674889362459537	0.05499152677100139	0.04663493538568731	0.03800594581257805	0.032941898965647406	0.03149032741457776	0.02855062079729816	0.022473764580981385	0.01618666815260792	0.011970894856932084	0.01034564660894604	0.00974417678488821	0.00866372491249254	0.00790868832484548	0.007043961191777538	0.005018342453005279	0.0030987579081398716	0.002477178150754883	0.002287047872025357	0.0017568769024911015	0.0011919705935735673	0.0010384038299843348	0.001031091126956276	0.000946995042133601	0.0008665553088249554	0.000588672593758725	0.0002888517696083185	0.00021206838781370215	0.00018647392721549673	0.00010054966663580706	3.290716362626413e-05	3.6563515140293475e-05	4.0219866654322826e-05	4.20480424113375e-05	3.290716362626413e-05	9.140878785073369e-06	3.6563515140293475e-06
