Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
CH_18_R_18CH024_BL_ADL_M__SRR17643018__R1__d26a809a141ff3606bbb012b518a4454_val_1	54.0	54.5	446.0	1711.5	3639.0	6192.5	9742.0	14305.0	19479.5	25571.0	33309.0	42585.0	53872.5	68883.0	89357.5	115923.5	149237.0	187963.0	234911.5	292795.0	358488.5	437100.0	518282.0	599418.0	686482.5	762666.5	834008.5	913268.0	996451.5	1069201.5	1128387.5	1174115.5	1208427.5	1228382.5	1233988.5	1236285.0	1205833.5	1153587.5	1108295.5	1049127.0	983650.5	908981.0	826436.5	756137.0	689611.0	623320.5	563077.5	511150.0	463115.5	410336.5	353467.5	296852.5	251645.5	219196.0	189030.5	161096.0	132039.5	108791.5	91887.0	74146.0	60031.0	48644.5	39758.5	32249.5	24350.0	20267.5	17715.0	14933.0	13274.5	13103.0	12145.0	9698.5	7589.5	5782.0	4458.0	4113.5	4097.0	4647.5	5459.0	4625.5	2403.0	1285.5	1189.0	987.5	634.0	603.0	667.0	622.0	594.0	446.0	244.0	167.5	157.0	91.5	26.0	15.5	13.5	13.5	6.5	0.5	0.5
CH_18_R_18CH024_BL_ADL_M__SRR17643018__R2__17ad972594331183f0fdcc22c7b1e5ed_val_2	12042.0	9618.5	7750.0	9272.5	11954.0	16518.5	22736.0	26142.5	27392.0	31775.5	37741.0	46700.5	61348.0	83281.0	111074.5	141584.0	177947.5	226583.0	282811.5	350383.5	438331.5	524075.5	600488.5	707206.5	797682.0	855872.0	929384.0	1001851.5	1071387.5	1137678.0	1184458.0	1213875.0	1241444.5	1255877.5	1256576.5	1245766.5	1187145.5	1105493.0	1042436.5	972322.0	901658.0	823668.5	741634.0	675328.5	616664.5	551978.0	477695.5	418876.5	370090.5	320602.5	279228.5	247176.0	221391.5	193185.0	162304.5	135764.5	113852.5	96121.5	80174.5	65727.5	54529.0	44067.0	36028.0	31948.5	28491.0	27154.5	26588.5	23479.5	20043.0	17348.5	15100.5	14886.0	15651.0	12841.0	9230.5	9145.0	9059.5	9017.5	8131.5	6472.0	5673.0	5064.5	4729.0	4298.0	3777.0	3564.0	3280.5	2961.5	2630.0	2241.5	1955.0	1803.0	1735.0	1537.5	1272.0	988.5	727.5	648.0	626.5	566.5	586.0
CH_18_R_18CH081_BL_ADL_M__SRR17643017__R1__4a1dc631af59269ba7ecf92fe45ea120_val_1	45.0	52.0	455.5	1718.5	3562.5	5719.5	8496.0	11978.5	15965.0	20905.5	27378.5	35849.0	46644.5	60256.0	77982.5	101596.5	132839.0	170017.5	213430.5	265140.5	325429.5	396335.5	470401.0	544952.5	620697.0	689414.0	755199.5	823905.5	895102.0	958630.0	1013646.5	1057554.0	1081044.5	1092503.5	1090003.0	1071947.0	1041781.5	1002689.0	963904.5	915464.5	858812.0	790334.5	720146.5	662164.0	598285.5	534752.0	479364.5	429973.0	382651.0	334384.0	288792.5	245580.5	208899.5	180873.5	155336.5	130734.0	106574.5	87539.0	72571.0	57700.5	45671.0	35822.0	28098.5	22322.5	17334.5	14205.0	11988.0	9874.0	8170.0	7190.0	6294.0	5083.5	3765.0	2868.0	2539.0	2484.0	2329.5	2094.0	1800.5	1266.5	725.5	513.5	477.0	381.0	269.5	231.0	217.5	196.0	182.5	132.5	72.5	52.0	48.5	28.5	9.5	5.5	8.5	8.5	5.0	5.0	4.0
CH_18_R_18CH081_BL_ADL_M__SRR17643017__R2__26b4b61ae8dbc573a322e0a52defbcc0_val_2	6865.0	6756.0	7250.0	8930.0	11471.0	15506.5	21417.5	25191.0	27046.5	32642.5	40869.0	52516.0	68540.0	89742.0	115169.0	145315.5	182956.5	230102.0	283322.5	346960.0	425981.0	501317.0	571016.0	650205.0	722435.0	787582.5	855470.0	915005.0	974127.0	1025913.0	1054790.5	1073299.0	1089284.5	1089774.5	1072788.5	1035270.5	981830.0	925078.0	874280.0	823853.5	767081.5	701539.0	634776.0	574826.0	515929.5	458601.0	401567.5	349304.5	303798.5	263122.0	228296.5	201332.5	179855.5	155865.0	129112.0	106568.5	88262.5	73913.0	61319.5	50329.5	41799.0	34263.5	28950.5	25278.0	21964.0	19957.0	18557.5	16469.0	14239.5	12427.0	11016.5	10289.0	9594.0	8074.0	6558.5	5958.5	5556.0	5173.5	4845.0	4360.0	3978.0	3781.0	3655.5	3325.5	3002.5	2917.0	2717.5	2455.5	2217.5	2001.5	1857.0	1804.0	1655.0	1498.0	1356.5	1018.0	736.0	708.5	868.0	1070.5	1200.5
CH_19_R_19CH005_BL_ADL_M__SRR17643013__R1__089f55eeb1d28767c339c9405a50484e_val_1	143.0	137.5	591.0	2220.5	4818.5	8015.5	12353.0	18308.0	24876.5	32330.0	41463.0	52519.0	66569.5	84505.0	107860.5	139426.5	177918.0	220811.0	272637.5	335995.5	408534.5	491476.5	577455.0	664918.5	756705.5	833474.0	901162.5	976838.0	1056196.0	1127889.0	1186280.0	1228755.5	1259919.0	1279506.0	1286176.0	1294920.0	1272603.0	1216191.0	1160191.0	1097684.0	1028148.5	944148.0	858430.5	784750.0	709183.0	641110.0	583739.0	534066.0	488786.5	432223.0	369471.5	311363.5	264576.5	230898.5	201804.5	172191.0	140210.0	115707.0	98064.0	80155.5	66054.5	53704.5	45111.5	38346.5	29374.5	23638.0	20331.0	17379.5	15729.5	15567.5	14165.0	11133.5	8978.5	7085.5	5493.5	5206.5	5427.0	6150.0	6751.5	5148.5	2366.0	1307.5	1196.5	957.0	682.0	773.5	914.0	856.0	827.0	616.5	321.5	226.0	199.5	106.0	28.5	20.0	17.0	16.5	9.5	1.5	1.0
CH_19_R_19CH005_BL_ADL_M__SRR17643013__R2__1cd29a2cf680022859101c3a937cbe74_val_2	15316.0	12001.5	9464.5	11548.0	15183.5	20576.5	27816.0	32848.5	35233.5	41025.0	49803.5	61699.5	79142.0	105456.0	137363.5	172454.5	213759.5	265912.0	329962.5	407267.5	501352.0	591223.0	674206.0	789316.5	876238.0	928704.5	999477.0	1067627.0	1135290.5	1204657.5	1249312.5	1270403.0	1292165.0	1298705.0	1294622.5	1297584.5	1247927.5	1150889.0	1075013.0	1005070.0	933772.0	850420.0	765315.5	700672.5	642606.0	574073.5	496285.0	432185.5	381243.5	332083.5	290811.5	259687.5	233826.0	205670.0	176248.0	147098.0	121440.5	103076.5	85953.5	69640.5	57556.0	46592.5	38540.0	35447.0	32462.5	30559.5	29503.5	26349.5	22632.0	19251.5	16655.5	16666.5	17993.5	14990.5	10834.0	10927.5	11083.0	10978.0	9306.0	6703.0	5550.0	4931.5	4631.5	4202.0	3801.0	3634.5	3470.5	3176.5	2701.5	2231.0	1922.5	1748.0	1576.5	1429.0	1249.5	1021.0	789.0	672.5	742.5	1071.5	1632.5
CH_19_R_19CH008_BL_ADL_F__SRR17643012__R1__0337ff931531a685c552893ce7dd505e_val_1	101.0	95.0	461.5	1877.0	3980.0	6321.0	9300.0	13145.5	17367.0	22788.0	30142.5	39011.0	50347.0	64721.0	83143.0	108956.0	141832.5	177710.0	219541.0	271235.0	333044.5	403925.5	474937.5	544565.5	617631.5	682192.0	738828.0	798919.0	859393.5	913409.5	964119.5	1002477.0	1022763.0	1040138.5	1048093.5	1032075.5	1000431.0	964740.0	927437.5	879957.0	824963.5	758849.0	689973.0	633269.5	573165.0	512449.0	459898.0	417775.5	378179.5	331008.5	283363.0	239950.0	203179.5	175306.0	152404.5	130123.5	106985.0	89188.5	75502.5	61519.5	50130.5	39729.0	31269.0	25322.0	19584.5	15928.5	13189.0	11068.0	9915.0	8928.0	7795.0	6418.0	4655.5	3420.5	3016.0	2973.0	2803.0	2517.5	2031.0	1391.5	943.5	816.5	799.5	658.0	469.5	377.0	338.5	297.5	277.5	193.0	101.0	77.0	68.0	39.5	13.0	10.0	10.0	10.0	12.0	10.5	8.0
CH_19_R_19CH008_BL_ADL_F__SRR17643012__R2__ef7d648a5264afbdd048e1610e0da13e_val_2	8426.0	8093.0	8365.5	10291.0	13339.0	17592.0	24235.5	28833.5	30922.5	37297.0	46381.5	58123.5	74379.5	97734.0	126764.0	159507.5	196745.0	241278.0	296642.0	360580.0	436778.5	509969.0	575947.5	654126.0	720442.0	773396.5	830488.5	885756.0	941722.0	992005.0	1016735.0	1024253.0	1038991.5	1047591.5	1033449.5	1000874.0	946421.0	885077.0	831688.0	775577.5	724990.0	663928.0	596608.0	542373.0	492147.5	437378.0	378980.5	331165.5	290652.5	253661.0	221982.5	195031.5	174069.5	151579.5	127255.0	106336.5	89385.0	75457.0	62680.5	52165.5	43697.0	35728.5	29750.5	26665.0	23666.0	21920.0	20950.5	18886.5	16044.5	13588.5	12355.5	12076.0	11535.5	9167.5	7030.5	6712.0	6451.5	5739.5	5009.0	4573.5	4288.0	4067.5	3870.5	3625.0	3424.5	3362.0	3213.0	2937.0	2605.0	2266.0	1969.5	1758.5	1634.0	1491.5	1260.0	1002.5	810.5	796.5	868.5	952.0	1019.5
CH_19_R_19CH091_BL_ADL_M__SRR17643068__R1__ba4871885bba09ec9a877673464579c2_val_1	71.0	65.5	526.0	2078.0	4146.5	6510.0	9607.5	13617.5	18422.5	24400.0	31599.5	41049.5	53297.5	68236.5	87643.5	114146.5	149869.0	192241.5	239427.0	295442.0	362635.5	439746.0	516417.5	595518.0	678339.0	753165.0	824581.0	897127.5	967106.5	1031717.5	1090754.0	1133759.5	1157972.0	1171137.0	1167057.5	1152067.0	1121842.0	1074413.0	1027551.0	970240.0	901404.5	824654.5	752746.0	689718.0	621784.0	556580.0	496761.0	445747.0	398507.5	347011.5	298659.0	253600.5	214755.0	184383.0	158036.0	134238.0	110058.0	90276.5	74708.5	59452.0	47502.0	37315.0	29003.5	23523.0	18458.0	15040.0	12754.5	10394.5	9009.5	8612.5	7808.5	6146.5	4427.0	3274.0	2829.5	2665.0	2369.5	2163.0	1926.5	1372.5	847.5	677.5	625.5	480.5	326.0	284.0	282.0	259.0	237.0	161.0	79.0	58.0	51.0	27.5	9.0	10.0	11.0	11.5	9.0	2.5	1.0
